,DistrictId,Rooms_square,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Price
6319,9,0.55528873,39.63008,0.55528873,8.0,8.0,14.0,32,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,127641.21
6320,23,1.0,31.513674,1.0,1.0,1.0,1.0,45,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,84043.7
6321,27,0.27600184,65.51881,0.5520037,5.8617096,0.0,0.0,45,0.01405792,1,290,0,1106.1093,0,0,0,1,0,1,0,1,118207.63
6322,46,0.54648197,31.37142,0.54648197,5.0,2.0,5.0,55,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,151266.88
6323,111,0.29895037,64.117905,0.59790075,10.0,7.0,18.0,15,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,375823.72
6324,1,0.21188028,78.18722,0.63564086,10.0,14.0,16.0,35,0.03627009,6,1318,1,200.0,1,1,0,1,0,1,0,1,207589.33
6325,53,0.6256867,31.672775,0.6256867,8.0,7.0,9.0,54,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,175903.58
6326,53,0.6391825,36.831684,0.6391825,6.0,9.0,9.0,50,0.31392455,22,4625,11,3855.0,2,10,0,1,0,1,0,1,185759.88
6327,8,0.2021179,80.29139,0.6063537,12.0,12.0,14.0,17,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,337450.06
6328,21,0.6884026,31.15377,0.6884026,5.0,5.0,5.0,61,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,147662.61
6329,76,0.3593817,47.88208,0.3593817,12.0,14.0,21.0,11,0.0,7,1660,39,1786.0,1,5,0,1,0,1,0,1,87772.42
6330,63,0.5,58.476185,1.0,12.0,16.0,17.0,5,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,328454.44
6331,21,0.32534742,46.43603,0.65069485,5.0,4.0,5.0,54,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,179636.72
6332,27,1.0,33.398983,1.0,6.0,3.0,5.0,57,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,104891.07
6333,87,0.33971655,46.51102,0.6794331,5.0,5.0,9.0,45,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,195374.14
6334,170,0.22368693,76.98431,0.6710608,7.0,6.0,6.0,60,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,330459.7
6335,6,0.5,58.67367,1.0,1.0,6.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,172715.72
6336,2,0.349795,44.320858,0.69959,5.0,9.0,9.0,54,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,232131.05
6337,59,0.17815654,110.400024,0.5344696,18.0,7.0,20.0,13,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,589179.5
6338,27,0.33333334,85.81425,1.0,10.0,3.0,17.0,6,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,237651.02
6339,128,0.16383867,102.41465,0.6553547,10.0,14.0,22.0,31,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,427873.84
6340,53,0.2389078,84.57,0.7167234,12.0,18.0,24.0,5,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,359065.28
6341,88,0.5878519,38.309826,0.5878519,10.0,7.0,22.0,15,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,213433.95
6342,84,0.6578506,35.99243,0.6578506,4.0,5.0,5.0,62,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,158302.14
6343,22,1.0,42.794117,1.0,1.0,11.0,17.0,45,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,134827.31
6344,27,0.20815098,82.4891,0.62445295,1.0,1.0,1.0,4,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,241165.97
6345,27,0.3202093,88.56818,0.9606279,10.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,258773.16
6346,128,0.20014173,79.69108,0.6004252,10.0,5.0,17.0,29,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,358940.16
6347,62,0.2264362,54.12777,0.6793086,6.0,4.0,9.0,44,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,241930.17
6348,9,0.2778947,54.34765,0.5557894,8.0,15.0,22.0,36,0.13624443,11,2370,0,1106.1093,0,1,0,1,0,1,0,1,191939.05
6349,27,0.5159473,45.91887,0.5159473,8.0,11.0,14.0,14,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,151320.81
6350,58,0.3258407,48.739765,0.6516814,6.0,3.0,12.0,36,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,185219.53
6351,78,0.29058596,62.807423,0.58117193,10.0,2.0,14.0,16,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,287786.53
6352,58,0.47147366,49.732567,0.47147366,13.0,4.0,25.0,7,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,161663.61
6353,90,0.6298042,34.89222,0.6298042,5.0,5.0,5.0,56,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,156324.73
6354,9,0.008769824,65.56838,0.017539648,1.0,1.0,1.0,45,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,187858.7
6355,119,0.51958203,39.799885,0.51958203,9.0,6.0,14.0,49,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,162105.03
6356,104,0.33956492,61.771782,0.67912984,6.0,6.0,8.0,57,0.32701802,12,2270,23,2500.0,1,0,0,1,0,1,0,1,368750.84
6357,13,0.6014331,38.40172,0.6014331,8.0,8.0,18.0,23,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,166306.19
6358,6,0.5,73.71507,1.0,5.8617096,15.0,25.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,187664.86
6359,23,1.0,42.01925,1.0,1.0,6.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,110237.74
6360,62,0.5,72.20005,1.0,5.8617096,17.0,17.0,4,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,167140.97
6361,87,0.5321387,38.31754,0.5321387,8.0,6.0,17.0,36,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,176573.61
6362,165,0.57295376,37.309326,0.57295376,5.0,6.0,9.0,54,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,169929.08
6363,6,1.0,40.696293,1.0,1.0,4.0,17.0,8,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,133072.28
6364,23,0.6155411,55.167583,0.6155411,9.0,12.0,17.0,10,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,118852.95
6365,15,0.27938804,62.851543,0.5587761,11.0,8.0,12.0,16,0.15824905,21,5731,0,1106.1093,1,0,0,1,0,1,0,1,265502.62
6366,88,0.31638253,53.975143,0.63276505,8.0,2.0,12.0,44,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,253124.0
6367,67,0.3036317,52.876366,0.6072634,9.0,4.0,13.0,15,0.007720282,38,4788,2,1106.1093,0,4,0,1,0,1,0,1,247611.34
6368,58,0.598762,36.956585,0.598762,6.0,9.0,9.0,44,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,158242.1
6369,58,1.0,53.327194,1.0,1.0,4.0,9.0,45,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,112075.05
6370,30,1.0,46.20507,1.0,1.0,5.0,22.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,169973.78
6371,3,0.5562672,39.417404,0.5562672,7.0,10.0,17.0,15,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,182961.05
6372,98,0.31838667,48.24049,0.63677335,5.0,2.0,5.0,60,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,183678.61
6373,48,1.0,44.680485,1.0,1.0,1.0,1.0,45,0.041124634,46,9515,5,1106.1093,1,10,0,1,0,1,0,1,249076.69
6374,57,0.58128834,37.687874,0.58128834,7.0,4.0,14.0,19,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,177677.47
6375,30,1.0,54.487755,1.0,1.0,12.0,12.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,135202.06
6376,34,0.5,58.38926,1.0,5.8617096,6.0,25.0,5,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,245634.4
6377,38,0.26780468,60.834843,0.53560936,12.0,11.0,17.0,14,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,282403.66
6378,64,0.19712615,81.5357,0.59137845,10.0,15.0,22.0,20,0.13564979,46,7960,6,350.0,3,11,0,1,0,1,0,1,463063.16
6379,21,0.23672588,58.455307,0.71017766,6.0,9.0,9.0,45,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,226536.75
6380,1,1.0,38.786472,1.0,1.0,8.0,8.0,4,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,155112.36
6381,53,0.31000012,53.49483,0.62000024,8.0,12.0,12.0,38,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,280842.7
6382,6,0.5,64.24849,1.0,5.8617096,8.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,171543.06
6383,94,0.4384364,44.828487,0.4384364,10.0,11.0,18.0,9,0.28279766,33,8667,2,1106.1093,0,6,0,1,0,1,0,1,159822.08
6384,84,0.3430648,45.20369,0.6861296,5.0,3.0,5.0,58,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,184885.67
6385,128,0.5089494,42.180393,0.5089494,8.0,13.0,14.0,29,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,175857.1
6386,39,0.5892463,33.675064,0.5892463,6.0,8.0,9.0,52,0.42882583,25,5011,8,730.0,0,2,0,1,0,1,0,1,161201.77
6387,23,1.0,28.311354,1.0,9.0,4.0,12.0,5,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,73170.97
6388,59,0.48448753,69.42182,0.96897507,5.8617096,6.0,6.0,5,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,299857.8
6389,53,0.5949683,38.26231,0.5949683,9.0,3.0,12.0,52,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,217084.4
6390,2,0.52075243,40.991913,0.52075243,8.0,12.0,16.0,45,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,182289.8
6391,6,1.0,41.556755,1.0,5.8617096,5.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,129371.9
6392,1,0.22485793,20.12709,0.22485793,1.0,1.0,1.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,181434.83
6393,45,0.33333334,76.55475,1.0,5.8617096,24.0,24.0,45,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,410641.47
6394,84,0.31652108,40.763767,0.63304216,6.0,9.0,9.0,47,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,89917.92
6395,1,0.9072247,42.252907,0.9072247,1.0,6.0,9.0,4,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,156934.44
6396,27,0.5,62.086918,1.0,1.0,3.0,22.0,45,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,148406.64
6397,153,0.30031344,58.320377,0.6006269,9.0,8.0,12.0,29,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,238031.9
6398,21,0.6666333,33.066963,0.6666333,5.0,3.0,5.0,55,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,151148.23
6399,21,0.64723784,32.585556,0.64723784,6.0,5.0,9.0,53,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,145834.22
6400,108,0.2957388,60.749382,0.5914776,8.0,7.0,7.0,64,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,441313.84
6401,6,0.33333334,78.68912,1.0,1.0,10.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,218209.5
6402,52,0.5270126,42.191654,0.5270126,7.0,15.0,17.0,15,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,185991.0
6403,21,0.575769,39.08355,0.575769,6.0,3.0,9.0,50,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,148576.69
6404,99,0.26616263,66.00466,0.53232527,10.0,4.0,17.0,27,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,254023.5
6405,110,0.43142694,34.72347,0.43142694,10.0,13.0,24.0,22,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,162310.0
6406,10,0.22663744,64.91433,0.6799123,7.0,8.0,9.0,52,0.08903972,33,7976,5,1106.1093,0,11,0,1,0,1,0,1,284538.75
6407,30,0.5,62.32552,1.0,5.8617096,0.0,0.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,180201.52
6408,77,0.5828132,35.831413,0.5828132,6.0,9.0,9.0,45,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,174444.1
6409,8,0.46077684,41.553123,0.46077684,7.0,9.0,9.0,32,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,156749.81
6410,39,0.2874347,60.47741,0.5748694,8.0,19.0,21.0,31,0.42882583,25,5011,8,730.0,0,2,0,1,0,1,0,1,217855.86
6411,99,0.2966778,42.94289,0.5933556,6.0,12.0,12.0,53,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,161263.42
6412,37,0.2529715,50.129173,0.7589145,5.0,1.0,9.0,48,0.1278116,28,7287,5,320.0,1,3,0,1,0,1,0,1,68580.78
6413,99,0.33667046,46.839066,0.6733409,5.0,8.0,9.0,52,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,186983.02
6414,63,1.0,48.274895,1.0,8.0,17.0,17.0,6,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,280529.28
6415,9,0.18997999,83.341324,0.56994,8.0,8.0,14.0,24,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,259387.83
6416,99,0.581228,37.585434,0.581228,9.0,12.0,16.0,43,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,170770.17
6417,23,1.0,42.850445,1.0,1.0,17.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,110596.15
6418,6,0.33333334,75.87805,1.0,1.0,1.0,1.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,207703.23
6419,74,1.0,45.348564,1.0,1.0,12.0,12.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,148455.75
6420,26,0.28224283,63.508324,0.56448567,10.0,11.0,16.0,36,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,296679.9
6421,58,1.0,48.415337,1.0,1.0,6.0,9.0,45,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,109261.33
6422,88,0.49633428,38.626163,0.49633428,9.0,10.0,16.0,42,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,182028.11
6423,27,0.32972082,78.4242,0.9891625,10.0,13.0,22.0,3,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,174924.31
6424,85,0.3133686,47.73201,0.6267372,5.0,9.0,9.0,43,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,212448.39
6425,49,0.49663323,42.121605,0.49663323,8.0,4.0,17.0,14,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,170988.66
6426,192,0.30877253,48.96301,0.61754507,5.0,4.0,9.0,53,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,220060.5
6427,79,0.49298614,43.774124,0.49298614,8.0,11.0,14.0,52,0.30746666,30,5048,9,325.0,2,5,0,1,1,0,0,1,203801.77
6428,170,0.51873296,34.619156,0.51873296,8.0,4.0,14.0,48,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,193741.17
6429,29,0.58180314,36.43063,0.58180314,9.0,12.0,12.0,54,0.06966034,31,6119,4,1106.1093,1,2,0,1,0,1,0,1,204550.69
6430,9,0.4920393,46.644665,0.4920393,8.0,9.0,14.0,25,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,137106.28
6431,27,0.32713735,52.900394,0.6542747,8.0,4.0,12.0,34,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,179144.69
6432,6,1.0,39.087997,1.0,1.0,1.0,1.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,121691.61
6433,5,0.5908371,33.938835,0.5908371,5.0,1.0,5.0,54,0.15081754,16,3433,4,2643.0,4,5,0,1,0,1,0,1,141183.02
6434,21,0.6071958,36.33761,0.6071958,5.0,3.0,5.0,61,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,158410.75
6435,47,0.65358263,38.082912,0.65358263,8.0,1.0,14.0,20,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,168382.66
6436,119,0.63916063,30.331459,0.63916063,6.0,7.0,9.0,53,0.000995363,42,7651,1,1106.1093,1,5,0,1,0,1,0,1,151693.95
6437,44,0.5762483,38.60737,0.5762483,8.0,6.0,17.0,37,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1,206824.31
6438,3,0.22038232,65.11721,0.66114694,10.0,1.0,12.0,46,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,229847.4
6439,24,0.19784628,75.45296,0.5935388,8.0,6.0,9.0,32,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,362621.53
6440,78,0.29895884,45.354477,0.5979177,6.0,9.0,9.0,49,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,191800.73
6441,1,0.9317889,42.94807,0.9317889,1.0,9.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,140030.5
6442,124,0.3003618,38.385067,0.6007236,6.0,7.0,14.0,47,0.16909109,19,3856,10,1106.1093,2,5,0,1,0,1,0,1,245221.4
6443,9,0.6105959,41.025845,0.6105959,8.0,4.0,14.0,28,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,135399.69
6444,1,1.0,59.06774,1.0,1.0,1.0,1.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,148806.12
6445,23,0.5,66.24879,1.0,1.0,6.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,185672.88
6446,135,0.20193475,96.048485,0.60580426,17.0,4.0,10.0,63,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1,443720.44
6447,120,0.2945287,57.041145,0.5890574,9.0,15.0,17.0,31,0.000699119,14,3369,24,4129.0,0,3,0,1,0,1,0,1,260501.53
6448,9,0.5,61.505245,1.0,1.0,3.0,18.0,45,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,175084.42
6449,121,0.5094698,41.339325,0.5094698,8.0,8.0,14.0,32,0.21251535,19,3293,16,628.0,3,7,0,1,0,1,0,1,242891.42
6450,53,0.48410824,60.72704,0.9682165,1.0,16.0,16.0,6,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,277487.62
6451,24,0.12318233,155.93002,0.4927293,15.0,6.0,22.0,10,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,559886.94
6452,1,1.0,38.225002,1.0,1.0,4.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,157265.47
6453,23,0.5,58.25942,1.0,1.0,3.0,17.0,45,0.005767451,1,388,0,1106.1093,0,0,0,1,0,1,0,1,83192.84
6454,75,0.29946634,51.70721,0.5989327,7.0,2.0,6.0,65,0.12209035,29,6566,7,1894.0,4,0,0,1,0,1,0,1,235205.6
6455,53,0.5,56.6372,1.0,1.0,14.0,22.0,45,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,276668.0
6456,74,0.33333334,113.77465,1.0,1.0,14.0,14.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,339807.88
6457,190,0.20290916,67.42646,0.60872746,8.0,9.0,9.0,55,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1,595468.06
6458,38,0.20780504,77.72373,0.6234151,10.0,17.0,17.0,16,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,340799.78
6459,30,0.5,56.315712,1.0,6.0,25.0,39.0,13,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,193885.92
6460,62,1.0,56.724754,1.0,5.8617096,0.0,0.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,135721.84
6461,104,0.19962434,75.777596,0.598873,9.0,2.0,9.0,37,0.32701802,12,2270,23,2500.0,1,0,0,1,0,1,0,1,468039.06
6462,6,0.32292202,82.80487,0.9687661,1.0,15.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,240222.75
6463,54,0.3510673,44.12702,0.7021346,5.0,6.0,9.0,56,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,234208.25
6464,10,0.32047424,46.58123,0.6409485,6.0,5.0,9.0,52,0.08903972,33,7976,5,1106.1093,0,11,0,1,0,1,0,1,231554.5
6465,61,0.24329938,61.571846,0.72989815,6.0,4.0,9.0,45,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,262307.53
6466,27,0.33333334,84.69496,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,244004.62
6467,27,0.5968333,39.236713,0.5968333,8.0,3.0,4.0,19,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,159549.27
6468,8,0.2065895,76.467285,0.6197685,10.0,5.0,17.0,36,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,299099.16
6469,121,0.3059507,58.923332,0.6119014,10.0,10.0,10.0,38,0.21251535,19,3293,16,628.0,3,7,0,1,0,1,0,1,92345.05
6470,46,0.25352147,64.00991,0.76056445,6.0,6.0,9.0,50,0.18878376,31,6137,4,1106.1093,0,1,0,1,0,1,0,1,268580.12
6471,21,0.64874864,34.252766,0.64874864,6.0,2.0,5.0,59,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,169604.55
6472,78,0.4183736,40.795113,0.4183736,10.0,4.0,14.0,23,0.219006,28,6746,3,1106.1093,1,4,0,1,0,1,0,1,170139.55
6473,59,0.5991606,38.726074,0.5991606,9.0,12.0,12.0,50,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,153912.05
6474,1,0.5,52.411266,1.0,1.0,4.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,171903.25
6475,46,1.0,41.444794,1.0,1.0,9.0,9.0,7,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,228851.9
6476,6,0.5,61.408928,1.0,1.0,5.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,180182.53
6477,142,0.33022726,45.261387,0.6604545,5.0,2.0,5.0,58,0.05194206,17,4017,7,800.0,2,0,0,1,0,1,0,1,203496.42
6478,62,0.33333334,85.46511,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,181127.34
6479,93,0.543316,41.41277,0.543316,8.0,6.0,12.0,40,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,148027.39
6480,13,0.20450412,89.078674,0.61351234,10.0,15.0,16.0,17,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,358153.7
6481,3,0.46160558,46.82864,0.46160558,8.0,13.0,16.0,15,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,163482.28
6482,27,0.33333334,47.93882,1.0,5.8617096,5.0,25.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,132867.42
6483,58,0.32129997,51.025726,0.64259994,7.0,4.0,14.0,17,0.14890389,9,1952,1,1430.0,3,2,0,1,0,1,0,1,187852.6
6484,85,0.2114944,75.57682,0.6344832,10.0,13.0,16.0,39,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,428351.44
6485,170,0.20947313,84.43656,0.6284194,10.0,5.0,12.0,20,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,494940.97
6486,18,0.2025234,76.97476,0.6075702,10.0,12.0,17.0,23,0.0,30,5562,0,1106.1093,0,5,0,1,0,1,1,0,118664.445
6487,58,1.0,47.309135,1.0,1.0,1.0,1.0,45,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,114949.11
6488,123,0.34902573,55.283913,0.69805145,8.0,13.0,14.0,20,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,293050.62
6489,27,0.33333334,117.87053,1.0,1.0,10.0,12.0,3,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,240807.8
6490,11,0.32551765,55.66121,0.6510353,1.0,5.0,9.0,48,0.000169676,36,5992,0,1106.1093,1,1,0,1,0,1,0,1,217362.75
6491,54,0.35558933,38.941025,0.71117866,6.0,4.0,9.0,52,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,84733.336
6492,21,0.2953276,38.642406,0.5906552,7.0,4.0,12.0,56,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,170593.6
6493,58,1.0,56.785538,1.0,1.0,6.0,9.0,45,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,110407.14
6494,58,0.30122006,42.875256,0.6024401,6.0,6.0,12.0,52,0.30746666,30,5048,9,325.0,2,5,0,1,1,0,0,1,209133.66
6495,23,0.33333334,77.67369,1.0,1.0,10.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,189413.45
6496,21,0.29975468,52.09698,0.59950936,8.0,12.0,12.0,51,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,192355.2
6497,23,0.4872226,52.540108,0.9744452,1.0,3.0,3.0,45,0.005767451,1,388,0,1106.1093,0,0,0,1,0,1,0,1,88328.26
6498,94,0.25280306,61.4112,0.75840914,5.0,9.0,9.0,46,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,242323.81
6499,84,0.31737238,49.4282,0.63474476,9.0,14.0,14.0,46,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,288452.22
6500,23,1.0,43.025196,1.0,1.0,9.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,112597.87
6501,67,0.5451521,42.1428,0.5451521,8.0,12.0,17.0,22,0.007720282,38,4788,2,1106.1093,0,4,0,1,0,1,0,1,210316.5
6502,23,0.33124432,104.20008,0.9937329,1.0,25.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,245484.33
6503,6,0.33333334,76.87829,1.0,1.0,6.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,204024.1
6504,45,0.5,59.692253,1.0,5.8617096,0.0,0.0,45,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,307299.75
6505,128,0.4860395,42.557064,0.4860395,8.0,13.0,17.0,29,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,177857.6
